LADcode,LAD_name,2020_0-64_SSP1,2020_65-74_SSP1,2020_75-84_SSP1,2020_85_SSP1,2030_0-64_SSP1,2030_65-74_SSP1,2030_75-84_SSP1,2030_85_SSP1,2050_0-64_SSP1,2050_65-74_SSP1,2050_75-84_SSP1,2050_85_SSP1,2080_0-64_SSP1,2080_65-74_SSP1,2080_75-84_SSP1,2080_85_SSP1,2100_0-64_SSP1,2100_65-74_SSP1,2100_75-84_SSP1,2100_85_SSP1,2020_0-64_SSP2,2020_65-74_SSP2,2020_75-84_SSP2,2020_85_SSP2,2030_0-64_SSP2,2030_65-74_SSP2,2030_75-84_SSP2,2030_85_SSP2,2050_0-64_SSP2,2050_65-74_SSP2,2050_75-84_SSP2,2050_85_SSP2,2080_0-64_SSP2,2080_65-74_SSP2,2080_75-84_SSP2,2080_85_SSP2,2100_0-64_SSP2,2100_65-74_SSP2,2100_75-84_SSP2,2100_85_SSP2,2020_0-64_SSP3,2020_65-74_SSP3,2020_75-84_SSP3,2020_85_SSP3,2030_0-64_SSP3,2030_65-74_SSP3,2030_75-84_SSP3,2030_85_SSP3,2050_0-64_SSP3,2050_65-74_SSP3,2050_75-84_SSP3,2050_85_SSP3,2080_0-64_SSP3,2080_65-74_SSP3,2080_75-84_SSP3,2080_85_SSP3,2100_0-64_SSP3,2100_65-74_SSP3,2100_75-84_SSP3,2100_85_SSP3,2020_0-64_SSP4,2020_65-74_SSP4,2020_75-84_SSP4,2020_85_SSP4,2030_0-64_SSP4,2030_65-74_SSP4,2030_75-84_SSP4,2030_85_SSP4,2050_0-64_SSP4,2050_65-74_SSP4,2050_75-84_SSP4,2050_85_SSP4,2080_0-64_SSP4,2080_65-74_SSP4,2080_75-84_SSP4,2080_85_SSP4,2100_0-64_SSP4,2100_65-74_SSP4,2100_75-84_SSP4,2100_85_SSP4,2020_0-64_SSP5,2020_65-74_SSP5,2020_75-84_SSP5,2020_85_SSP5,2030_0-64_SSP5,2030_65-74_SSP5,2030_75-84_SSP5,2030_85_SSP5,2050_0-64_SSP5,2050_65-74_SSP5,2050_75-84_SSP5,2050_85_SSP5,2080_0-64_SSP5,2080_65-74_SSP5,2080_75-84_SSP5,2080_85_SSP5,2100_0-64_SSP5,2100_65-74_SSP5,2100_75-84_SSP5,2100_85_SSP5
E07000172,Broxtowe,0.788683977,0.113870546,0.06987451,0.027570966,0.748774534,0.116309663,0.091535088,0.043380716,0.700123402,0.105119261,0.106777682,0.087979655,0.628931699,0.107295484,0.10351879,0.160254027,0.598780666,0.103246698,0.117116076,0.18085656,0.788683977,0.113870546,0.06987451,0.027570966,0.758251966,0.115326343,0.088072794,0.038348897,0.726038078,0.104632097,0.100898629,0.068431196,0.676677514,0.109052199,0.099869401,0.114400886,0.630158019,0.106601429,0.116684116,0.146556436,0.788683977,0.113870546,0.06987451,0.027570966,0.756331415,0.119688887,0.088574529,0.035405169,0.718239672,0.116140545,0.10658482,0.059034964,0.658328684,0.135413468,0.114307903,0.091949945,0.620422938,0.125342446,0.138070855,0.116163761,0.788683977,0.113870546,0.06987451,0.027570966,0.75244872,0.118094765,0.090186705,0.03926981,0.705425138,0.112469996,0.108512111,0.073592755,0.617323259,0.128054057,0.118996818,0.135625867,0.55901647,0.117163469,0.138460716,0.185359345,0.788683977,0.113870546,0.06987451,0.027570966,0.759836363,0.111312019,0.087441293,0.041410325,0.733087474,0.094803042,0.094596306,0.077513178,0.699864658,0.089871085,0.084693851,0.125570405,0.680819437,0.091242043,0.095368356,0.132570164
E07000173,Gedling,0.789254937,0.115262604,0.069578272,0.025904187,0.75323715,0.118554968,0.089927419,0.038280462,0.705559947,0.110618693,0.105334289,0.078487071,0.642707427,0.114331654,0.103419726,0.139541193,0.614445353,0.110444681,0.117456676,0.15765329,0.789254937,0.115262604,0.069578272,0.025904187,0.762124307,0.117454665,0.086464066,0.033956961,0.72920457,0.109846709,0.099342046,0.061606675,0.685357102,0.115230416,0.098975304,0.100437177,0.642153907,0.113273414,0.116274833,0.128297845,0.789254937,0.115262604,0.069578272,0.025904187,0.759577944,0.121937322,0.086995704,0.031489031,0.720623751,0.121366791,0.104508119,0.053501339,0.664138533,0.141825331,0.112371443,0.081664693,0.628643482,0.131776233,0.136158236,0.103422049,0.789254937,0.115262604,0.069578272,0.025904187,0.756187307,0.120386142,0.088621779,0.034804773,0.709536025,0.11779004,0.106580311,0.066093624,0.627998647,0.13519409,0.117845943,0.11896132,0.574220518,0.124863285,0.138327063,0.162589134,0.789254937,0.115262604,0.069578272,0.025904187,0.764327231,0.113347516,0.085820066,0.036505187,0.737412796,0.099895482,0.093445991,0.069245731,0.710642015,0.095592886,0.084458392,0.109306707,0.692256818,0.097161005,0.095252953,0.115329224
E07000174,Mansfield,0.805576647,0.107681612,0.062828758,0.023912984,0.755489232,0.125101826,0.083042432,0.036366511,0.70315625,0.112739184,0.106620069,0.077484497,0.639689081,0.116506314,0.104586928,0.139217678,0.611253477,0.112587787,0.118754494,0.157404242,0.805576647,0.107681612,0.062828758,0.023912984,0.764072934,0.123877014,0.079853327,0.032196726,0.726855719,0.111950359,0.100581138,0.060612784,0.682581458,0.117484095,0.10017912,0.099755327,0.639125454,0.115522167,0.117631318,0.127721061,0.805576647,0.107681612,0.062828758,0.023912984,0.76114821,0.128622856,0.080408612,0.029820321,0.717979827,0.123702477,0.105849724,0.052467971,0.661136412,0.144558487,0.113730202,0.080574899,0.625670814,0.134419928,0.137796065,0.102113192,0.805576647,0.107681612,0.062828758,0.023912984,0.758077143,0.1270252,0.081882402,0.033015254,0.706930601,0.120082004,0.107941114,0.065046282,0.624913412,0.137796221,0.119205678,0.118084688,0.571064301,0.127283039,0.139837656,0.161815005,0.805576647,0.107681612,0.062828758,0.023912984,0.766607225,0.119532173,0.079202317,0.034658284,0.735274216,0.101792798,0.09457993,0.068353056,0.708026079,0.097434184,0.085469629,0.109070108,0.689383643,0.099094914,0.096388843,0.115132601
E07000175,Newark and Sherwood,0.77874711,0.121825504,0.072846979,0.026580407,0.73342573,0.12936495,0.094678763,0.042530556,0.677863847,0.118432663,0.113982853,0.089720636,0.606822084,0.120364039,0.109925925,0.162887951,0.576796473,0.115653583,0.124077447,0.183472497,0.77874711,0.121825504,0.072846979,0.026580407,0.742886808,0.1282984,0.091133433,0.03768136,0.703917249,0.11814495,0.108031111,0.06990669,0.654400965,0.122660737,0.106421218,0.11651708,0.607729461,0.119586166,0.123861614,0.148822759,0.77874711,0.121825504,0.072846979,0.026580407,0.740284508,0.133170901,0.091683365,0.034861226,0.695540809,0.13063663,0.113776882,0.060045678,0.634938096,0.151183081,0.121026612,0.09285221,0.59756255,0.139706967,0.145683582,0.117046901,0.77874711,0.121825504,0.072846979,0.026580407,0.73652368,0.13147356,0.093388516,0.038614243,0.682949304,0.126474712,0.11570538,0.074870604,0.594641824,0.14279273,0.125671389,0.136894057,0.537368006,0.130341239,0.145645068,0.186645687,0.77874711,0.121825504,0.072846979,0.026580407,0.745104019,0.123828648,0.090461321,0.040606012,0.711696096,0.107346881,0.101505906,0.079451118,0.678706134,0.10170486,0.090780221,0.128808784,0.659100518,0.10313292,0.102047366,0.135719197
E07000176,Rushcliffe,0.7884951,0.111952947,0.068658545,0.030893409,0.753118985,0.112625572,0.088599497,0.045655946,0.699046954,0.102958146,0.102085705,0.095909194,0.621891764,0.103884044,0.097853462,0.17637073,0.591082192,0.09968143,0.110405244,0.198831134,0.7884951,0.111952947,0.068658545,0.030893409,0.762825178,0.111655812,0.085229352,0.040289658,0.726234576,0.102748368,0.096728582,0.074288475,0.673207354,0.106253681,0.09501063,0.125528335,0.625078374,0.103429032,0.110550597,0.160941997,0.7884951,0.111952947,0.068658545,0.030893409,0.760694605,0.116159582,0.085916255,0.037229557,0.719886508,0.114135849,0.102272838,0.063704804,0.658358628,0.132403656,0.109159897,0.100077819,0.619943077,0.122268073,0.131526637,0.126262213,0.7884951,0.111952947,0.068658545,0.030893409,0.756613128,0.114580244,0.08746136,0.041345268,0.705975043,0.110317598,0.103907566,0.079799792,0.614091956,0.124469721,0.112949072,0.148489251,0.553359592,0.113201532,0.130619279,0.202819598,0.7884951,0.111952947,0.068658545,0.030893409,0.764534176,0.107539991,0.084443352,0.043482481,0.731956822,0.092942663,0.09052598,0.084574535,0.693693404,0.087350018,0.080360722,0.138595856,0.674754451,0.088556354,0.090388045,0.14630115
E06000019,"Herefordshire, County of",0.752770992,0.132940182,0.081384433,0.032904394,0.695723161,0.146836438,0.106081775,0.051358626,0.62896201,0.131755652,0.129793048,0.10948929,0.552312813,0.13127799,0.122746704,0.193662493,0.520864598,0.125188181,0.137533256,0.216413965,0.752770992,0.132940182,0.081384433,0.032904394,0.70612111,0.145972435,0.102358681,0.045547774,0.657543665,0.132421729,0.123910255,0.086124351,0.603209548,0.135586094,0.120406464,0.140797894,0.553460765,0.130599554,0.138498745,0.177440937,0.752770992,0.132940182,0.081384433,0.032904394,0.703830007,0.15130585,0.102839956,0.042024187,0.650030792,0.145985968,0.130079086,0.073904154,0.585605656,0.16622463,0.13616071,0.112009004,0.54562277,0.152136402,0.162413239,0.139827589,0.752770992,0.132940182,0.081384433,0.032904394,0.699493719,0.149264294,0.104666645,0.046575341,0.635725558,0.140816144,0.131831088,0.09162721,0.542195786,0.155240715,0.139855528,0.162707971,0.482543841,0.139570486,0.159716901,0.218168772,0.752770992,0.132940182,0.081384433,0.032904394,0.708027277,0.141049626,0.101715176,0.04920792,0.664670825,0.120635326,0.116753167,0.097940682,0.627013928,0.113214685,0.10344343,0.156327956,0.605979928,0.114289793,0.115773092,0.163957186
E06000021,Stoke-on-Trent,0.828157972,0.095882984,0.056335446,0.019623598,0.79639571,0.104407666,0.071141243,0.028055381,0.761132262,0.095676708,0.084973344,0.058217686,0.708022077,0.101313092,0.085461353,0.105203478,0.683249877,0.098825723,0.097989529,0.11993487,0.828157972,0.095882984,0.056335446,0.019623598,0.803838754,0.103117642,0.068218174,0.02482543,0.781119394,0.094104197,0.079406891,0.045369519,0.744158845,0.100505463,0.08053388,0.074801812,0.70697755,0.100263106,0.095980171,0.096779173,0.828157972,0.095882984,0.056335446,0.019623598,0.800702154,0.107344655,0.068855312,0.023097878,0.770421327,0.105137393,0.08450796,0.03993332,0.719781247,0.12546943,0.092795712,0.061953611,0.688895098,0.117997798,0.11372368,0.079383424,0.828157972,0.095882984,0.056335446,0.019623598,0.798210994,0.106076046,0.070175077,0.025537883,0.761562999,0.102482912,0.086521173,0.049432917,0.689293883,0.121158689,0.098522224,0.091025204,0.641796065,0.113997751,0.117731491,0.126474693,0.828157972,0.095882984,0.056335446,0.019623598,0.806581669,0.099282285,0.067526358,0.026609688,0.790767428,0.084812313,0.074000947,0.050419312,0.770505197,0.082042333,0.067604411,0.079848059,0.754792688,0.083854954,0.076678663,0.084673695
E06000020,Telford and Wrekin,0.827154247,0.09863,0.055973178,0.018242575,0.786227701,0.108004455,0.075186496,0.030581348,0.731092609,0.107192012,0.095306679,0.066408701,0.673487458,0.11205089,0.094647219,0.119814433,0.647290949,0.108724713,0.107962361,0.136021976,0.827154247,0.09863,0.055973178,0.018242575,0.794023969,0.106756379,0.072153859,0.027065792,0.752731175,0.105933698,0.089510858,0.051824269,0.712691776,0.112009828,0.089892224,0.085406173,0.672847196,0.110878367,0.106314197,0.10996024,0.827154247,0.09863,0.055973178,0.018242575,0.79103306,0.111048137,0.072770565,0.025148237,0.74246786,0.117633329,0.094709568,0.045189243,0.689062094,0.1385671,0.102693686,0.069677121,0.65666487,0.1295115,0.125038646,0.088784983,0.827154247,0.09863,0.055973178,0.018242575,0.788220807,0.10976414,0.074186464,0.027828589,0.732753858,0.114459288,0.096764501,0.056022353,0.656225289,0.133020215,0.108352422,0.102402075,0.606334298,0.124010888,0.128250748,0.141404066,0.827154247,0.09863,0.055973178,0.018242575,0.796632649,0.102850973,0.071469086,0.029047292,0.762192801,0.095938167,0.08380309,0.058065942,0.739139744,0.092287291,0.076141341,0.092431623,0.722190621,0.093980949,0.086083842,0.097744587
E06000051,Shropshire,0.753162755,0.132470539,0.082018098,0.032348609,0.690551164,0.14817075,0.107748887,0.053529199,0.615432491,0.137489224,0.134701718,0.112376568,0.538269817,0.1362124,0.126637086,0.198880697,0.506892456,0.129637503,0.141586806,0.221883234,0.753162755,0.132470539,0.082018098,0.032348609,0.701106901,0.147384996,0.104025407,0.047482697,0.644261564,0.138467893,0.128873187,0.088397356,0.589569816,0.141139709,0.124640753,0.144649723,0.5395889,0.135534298,0.142898434,0.181978368,0.753162755,0.132470539,0.082018098,0.032348609,0.699201588,0.15262952,0.1044156,0.043753292,0.637377797,0.152217778,0.134917974,0.075486451,0.572985207,0.172372053,0.140423299,0.11421944,0.533232836,0.157408484,0.167075897,0.142282782,0.753162755,0.132470539,0.082018098,0.032348609,0.694591615,0.150597665,0.106292578,0.048518141,0.622927888,0.146728238,0.136629132,0.093714743,0.529330513,0.160630455,0.14389312,0.166145912,0.46994995,0.143935106,0.163740625,0.222374319,0.753162755,0.132470539,0.082018098,0.032348609,0.702664017,0.142524801,0.103453943,0.051357239,0.650852049,0.126452192,0.121718528,0.10097723,0.612462244,0.118330119,0.107517235,0.161690401,0.591205447,0.119287495,0.120142915,0.169364143
E07000192,Cannock Chase,0.808072488,0.106309918,0.062652587,0.022965007,0.767253452,0.114497592,0.080309798,0.037939158,0.71569461,0.108432611,0.099038332,0.076834447,0.650108089,0.111917819,0.096961394,0.141012698,0.621725606,0.108282632,0.110152903,0.159838858,0.808072488,0.106309918,0.062652587,0.022965007,0.775822898,0.113401338,0.07721198,0.033563785,0.739266102,0.107628439,0.093454167,0.059651292,0.69405125,0.112908685,0.092983759,0.100056306,0.650624675,0.111197419,0.109249305,0.128928601,0.808072488,0.106309918,0.062652587,0.022965007,0.773577811,0.117695117,0.077683157,0.031043915,0.731687972,0.118789554,0.09830883,0.051213644,0.675050466,0.139174897,0.1058461,0.079928537,0.640267702,0.129747871,0.128380346,0.101604081,0.808072488,0.106309918,0.062652587,0.022965007,0.770333091,0.116178373,0.07910252,0.034386016,0.720548127,0.115322376,0.100184235,0.063945262,0.637917335,0.132654947,0.110806926,0.118620792,0.583558222,0.122726179,0.130008072,0.163707527,0.808072488,0.106309918,0.062652587,0.022965007,0.777729683,0.109458587,0.076635569,0.036176161,0.746386662,0.097927653,0.08788869,0.067796995,0.717002243,0.09350464,0.079195543,0.110297575,0.698709279,0.095230103,0.089407802,0.116652815
E07000193,East Staffordshire,0.807263223,0.103295088,0.064933113,0.024508576,0.759270763,0.117298047,0.083206472,0.040224719,0.699959953,0.11078417,0.105129708,0.084126168,0.631349395,0.113459651,0.10222423,0.152966724,0.602052124,0.109355051,0.115788293,0.172804532,0.807263223,0.103295088,0.064933113,0.024508576,0.768255812,0.116184956,0.079993896,0.035565336,0.72495862,0.110203867,0.099340499,0.065497013,0.677376148,0.115027032,0.098430631,0.109166189,0.632204668,0.112678819,0.115169988,0.139946525,0.807263223,0.103295088,0.064933113,0.024508576,0.765626717,0.120812466,0.080624003,0.032936814,0.716516053,0.122135785,0.104845103,0.056503059,0.657848148,0.14224521,0.112295056,0.087611586,0.621438967,0.131939418,0.135757163,0.110864451,0.807263223,0.103295088,0.064933113,0.024508576,0.762097711,0.119272297,0.082119271,0.036510721,0.704460355,0.118382092,0.10676644,0.070391112,0.618755838,0.134894867,0.117118981,0.129230314,0.562497876,0.123872503,0.136619152,0.177010469,0.807263223,0.103295088,0.064933113,0.024508576,0.770467957,0.111960827,0.079275449,0.038295767,0.732807513,0.099916527,0.093151187,0.074124774,0.701469746,0.095012336,0.083638416,0.119879501,0.682695141,0.096516754,0.094229558,0.126558547
E07000194,Lichfield,0.759517355,0.128164497,0.083804269,0.02851388,0.721998142,0.125697165,0.099924905,0.052379789,0.67414222,0.114246139,0.111230748,0.100380894,0.596165783,0.114777691,0.105989566,0.183066959,0.564951262,0.109978462,0.119257511,0.205812765,0.759517355,0.128164497,0.083804269,0.02851388,0.732345006,0.124845962,0.096302575,0.046506457,0.702028974,0.114264313,0.105703707,0.078003006,0.647829329,0.117828751,0.103377649,0.130964271,0.598775984,0.114373028,0.119740449,0.167110538,0.759517355,0.128164497,0.083804269,0.02851388,0.730429,0.129622097,0.096884978,0.043063926,0.694919302,0.126660317,0.111608037,0.066812344,0.631529288,0.146133409,0.118292834,0.104044469,0.59254524,0.134667741,0.141950018,0.130837001,0.759517355,0.128164497,0.083804269,0.02851388,0.725935075,0.127835785,0.098608528,0.047620612,0.680839246,0.122353885,0.113242797,0.083564073,0.587258579,0.137060619,0.121955542,0.153725261,0.526660214,0.124196048,0.140265875,0.208877863,0.759517355,0.128164497,0.083804269,0.02851388,0.733894965,0.120455834,0.095582244,0.050066957,0.708460226,0.103564606,0.099071913,0.088903255,0.669797383,0.097267088,0.087808519,0.14512701,0.64992158,0.098583746,0.098607238,0.152887436
E07000195,Newcastle-under-Lyme,0.793249434,0.110869045,0.068363192,0.027518329,0.756781014,0.114212487,0.085599865,0.043406634,0.710937783,0.102834073,0.099623472,0.086604671,0.639114793,0.104918335,0.096558614,0.159408257,0.609514823,0.101010318,0.10930887,0.18016599,0.793249434,0.110869045,0.068363192,0.027518329,0.766069547,0.11324288,0.082337518,0.038350056,0.736671613,0.102240527,0.094035756,0.067052104,0.687200055,0.106552872,0.093084746,0.113162327,0.64131795,0.104274506,0.108890917,0.145516627,0.793249434,0.110869045,0.068363192,0.027518329,0.764625217,0.117365451,0.082670167,0.035339164,0.729066675,0.113678165,0.099510754,0.057744406,0.669695097,0.132720561,0.106888919,0.090695422,0.632911434,0.123012704,0.129279558,0.114796303,0.793249434,0.110869045,0.068363192,0.027518329,0.760653796,0.115864534,0.084243437,0.039238233,0.716227314,0.110144558,0.101357362,0.072270766,0.628361162,0.125599985,0.111348761,0.134690092,0.570476814,0.115037051,0.129692849,0.184793285,0.793249434,0.110869045,0.068363192,0.027518329,0.76723072,0.109426804,0.081861559,0.041480917,0.743239806,0.09254814,0.088073008,0.076139046,0.709301664,0.087574914,0.078718078,0.124405345,0.690935768,0.088926878,0.088676334,0.13146102
E07000196,South Staffordshire,0.753450852,0.129415845,0.087009499,0.030123804,0.704657815,0.138210751,0.105298329,0.051833104,0.649788254,0.123274264,0.126329273,0.100608208,0.575952444,0.124005828,0.120523454,0.179518274,0.544900926,0.11861477,0.135381798,0.201102505,0.753450852,0.129415845,0.087009499,0.030123804,0.715026043,0.137364737,0.101560749,0.046048471,0.677415597,0.123491665,0.12020443,0.078888309,0.625481951,0.127284071,0.11750114,0.129732838,0.576758845,0.123239313,0.135774318,0.164227525,0.753450852,0.129415845,0.087009499,0.030123804,0.712992857,0.142402117,0.10203278,0.042572246,0.669505707,0.136337657,0.126359062,0.067797575,0.606975822,0.156423521,0.133153249,0.103447408,0.56762429,0.14361979,0.159280437,0.129475483,0.753450852,0.129415845,0.087009499,0.030123804,0.708520162,0.140500702,0.103878992,0.047100144,0.655835735,0.131713956,0.128270621,0.084179687,0.56473575,0.146824679,0.137450925,0.150988646,0.505776754,0.132790402,0.157869455,0.203563389,0.753450852,0.129415845,0.087009499,0.030123804,0.716707442,0.132718356,0.10092858,0.049645622,0.68484891,0.112382401,0.113153577,0.089615112,0.64969469,0.105967486,0.100685557,0.143652267,0.629119183,0.10720082,0.11282262,0.150857377
E07000197,Stafford,0.775364219,0.119493007,0.076923077,0.028219697,0.732322946,0.124589207,0.096432427,0.04665542,0.675962292,0.115449842,0.113679054,0.094908812,0.602873342,0.116842047,0.109154123,0.171130488,0.5723594,0.112136127,0.123037677,0.192466796,0.775364219,0.119493007,0.076923077,0.028219697,0.742088803,0.123639602,0.092867597,0.041403998,0.702621964,0.115337999,0.107921869,0.074118167,0.65175085,0.119389702,0.105977427,0.122882021,0.604183186,0.116182451,0.123085748,0.156548615,0.775364219,0.119493007,0.076923077,0.028219697,0.73994006,0.128318948,0.09340338,0.038337612,0.695452331,0.127371809,0.113541936,0.063633923,0.634300605,0.147125547,0.120532231,0.098041617,0.59609091,0.135743233,0.144799336,0.123366522,0.775364219,0.119493007,0.076923077,0.028219697,0.73589911,0.126606839,0.095096027,0.042398025,0.682264488,0.123197122,0.115332791,0.079205598,0.592583367,0.138621387,0.124812817,0.143982428,0.534004552,0.126182087,0.144192578,0.195620783,0.775364219,0.119493007,0.076923077,0.028219697,0.743886716,0.119339083,0.092199477,0.044574723,0.709371898,0.104895156,0.1014833,0.084249646,0.674552785,0.099097595,0.090490382,0.135859238,0.654791165,0.100460429,0.101684561,0.143063845
E07000198,Staffordshire Moorlands,0.747904709,0.138599076,0.084553258,0.028942957,0.699413228,0.141259139,0.11145276,0.047874873,0.648656411,0.128962478,0.12868372,0.093697391,0.580722485,0.130976482,0.123917559,0.164383474,0.550716532,0.125594602,0.139491994,0.184196872,0.747904709,0.138599076,0.084553258,0.028942957,0.709524219,0.140399308,0.107471385,0.042605088,0.674744439,0.128978743,0.122322042,0.073954776,0.626717775,0.133629938,0.120156674,0.119495613,0.580000451,0.129859125,0.139274291,0.150866133,0.747904709,0.138599076,0.084553258,0.028942957,0.707537624,0.14531046,0.107764092,0.039387824,0.666353471,0.141759809,0.128101284,0.063785436,0.605851543,0.162963805,0.135250269,0.095934382,0.567855411,0.149970954,0.161967876,0.120205758,0.747904709,0.138599076,0.084553258,0.028942957,0.703218872,0.14344693,0.109803912,0.043530285,0.653934709,0.137191309,0.130174117,0.078699866,0.56701866,0.153873823,0.140305741,0.138801776,0.510938085,0.140046683,0.161984851,0.18703038,0.747904709,0.138599076,0.084553258,0.028942957,0.711232469,0.135853115,0.106989742,0.045924674,0.682904717,0.117860453,0.115561649,0.083673181,0.652684989,0.111970501,0.10358531,0.1317592,0.632257387,0.113345574,0.116160708,0.138236331
E07000199,Tamworth,0.809233858,0.109849275,0.061254824,0.019662042,0.755381329,0.116578196,0.092224483,0.035815992,0.710767459,0.107054314,0.103310461,0.078867767,0.644586253,0.110608269,0.101239014,0.143566465,0.615634931,0.106937431,0.114952893,0.162474746,0.809233858,0.109849275,0.061254824,0.019662042,0.764195844,0.115428055,0.088650298,0.031725803,0.735048662,0.106221861,0.097345973,0.061383504,0.689017178,0.11163043,0.097028351,0.102324041,0.644781724,0.10983671,0.113953953,0.131427614,0.809233858,0.109849275,0.061254824,0.019662042,0.761224034,0.119993367,0.089346245,0.029436354,0.725769421,0.118040569,0.102978091,0.053211919,0.667649305,0.138581685,0.111036193,0.082732816,0.631410618,0.128972604,0.134683304,0.104933474,0.809233858,0.109849275,0.061254824,0.019662042,0.757974456,0.118473494,0.090988918,0.032563133,0.714224849,0.114537472,0.105018157,0.066219521,0.629905255,0.13188174,0.116246167,0.121966838,0.574449631,0.121724172,0.13630257,0.167523627,0.809233858,0.109849275,0.061254824,0.019662042,0.76677243,0.11126728,0.087863412,0.034096879,0.743623858,0.096095149,0.091110069,0.069170925,0.714444094,0.09180255,0.082140994,0.111612363,0.695947126,0.093477968,0.09263658,0.117938326
E07000218,North Warwickshire,0.781303628,0.120250061,0.071770042,0.026676269,0.74240478,0.122053814,0.089818915,0.045722491,0.691928231,0.111430483,0.1056212,0.091020086,0.619528402,0.11329222,0.101928228,0.16525115,0.589478327,0.108971166,0.11520326,0.186347246,0.781303628,0.120250061,0.071770042,0.026676269,0.75200462,0.121048046,0.08643987,0.040507464,0.718047489,0.11108159,0.099990705,0.070880216,0.667827155,0.115402485,0.098590971,0.118179389,0.621163157,0.112680242,0.114974177,0.151182424,0.781303628,0.120250061,0.071770042,0.026676269,0.749662642,0.125782797,0.087039717,0.037514844,0.710508024,0.123046216,0.105444987,0.061000772,0.650091578,0.142814704,0.112502066,0.094591652,0.612643374,0.1321738,0.13574774,0.119435086,0.781303628,0.120250061,0.071770042,0.026676269,0.745739869,0.12410587,0.088623166,0.041531095,0.697588796,0.119106452,0.107268003,0.076036749,0.608829821,0.134873029,0.116890069,0.139407081,0.550713506,0.123256517,0.135739213,0.190290764,0.781303628,0.120250061,0.071770042,0.026676269,0.753946486,0.116713026,0.085730964,0.043609523,0.72502155,0.100753283,0.093821954,0.080403212,0.690670519,0.095351523,0.083828015,0.130149942,0.671560625,0.096796668,0.094334076,0.137308631
E07000219,Nuneaton and Bedworth,0.807080218,0.107442852,0.063457111,0.022019818,0.779967849,0.107119209,0.077272725,0.035640217,0.743225193,0.100216978,0.0879873,0.068570529,0.682340698,0.10447551,0.087181656,0.126002136,0.655676996,0.101414459,0.099523305,0.143385241,0.807080218,0.107442852,0.063457111,0.022019818,0.788281469,0.10595803,0.074176291,0.03158421,0.765141967,0.099052568,0.082630738,0.053174727,0.723295119,0.104630279,0.082936071,0.089138531,0.682821132,0.103607203,0.098166719,0.115404946,0.807080218,0.107442852,0.063457111,0.022019818,0.785441672,0.110321981,0.074845762,0.029390586,0.756307231,0.11008699,0.087488827,0.046116952,0.702692243,0.129976879,0.09512578,0.072205097,0.670033441,0.121661685,0.116057836,0.092247038,0.807080218,0.107442852,0.063457111,0.022019818,0.78236947,0.108916769,0.07624732,0.03246644,0.746121361,0.107043051,0.089342988,0.0574926,0.668096778,0.124538899,0.10021359,0.107150734,0.616517201,0.116079236,0.118649368,0.148754195,0.807080218,0.107442852,0.063457111,0.022019818,0.79071437,0.101995532,0.073441757,0.033848341,0.773272621,0.089584333,0.077266356,0.059876691,0.747123044,0.085918195,0.070010774,0.096947987,0.730389264,0.087576927,0.07925809,0.10277572
E07000220,Rugby,0.809657135,0.098489925,0.065965943,0.025886997,0.778558852,0.101350605,0.075284525,0.044806018,0.729792051,0.097707964,0.08849676,0.084003225,0.656284818,0.099733769,0.085841902,0.158139512,0.626935126,0.096218561,0.097403941,0.179442372,0.809657135,0.098489925,0.065965943,0.025886997,0.7878328,0.100369242,0.072328733,0.039469225,0.754940862,0.097070852,0.083463933,0.064524352,0.704984075,0.101219696,0.082689531,0.111106698,0.659648332,0.099318295,0.097017824,0.144015549,0.809657135,0.098489925,0.065965943,0.025886997,0.785743685,0.104659721,0.07306594,0.036530654,0.748385183,0.108015071,0.088387373,0.055212373,0.689989517,0.126490193,0.095261632,0.088258657,0.654296726,0.117706581,0.115710042,0.112286651,0.809657135,0.098489925,0.065965943,0.025886997,0.781813506,0.103216704,0.074380466,0.040589324,0.735724825,0.10465067,0.090027732,0.069596773,0.648212231,0.11974618,0.099286887,0.132754702,0.590004175,0.110070576,0.116088912,0.183836337,0.809657135,0.098489925,0.065965943,0.025886997,0.789464694,0.096470093,0.071526752,0.042538461,0.760761765,0.087650473,0.077980432,0.073607331,0.724821929,0.08285023,0.069634427,0.122693414,0.707131324,0.084253341,0.078585084,0.130030251
